L,C_L_LCDM_arb,ratio_SQT_central,N_L_S4
1264,8.063399529649026e-09,1.0229299600000001,1.9562460042164305e-08
1265,8.059739526415059e-09,1.0229299600000001,1.961176680765127e-08
1266,8.056084827815659e-09,1.0229299600000001,1.9661190644938275e-08
1267,8.05243542227508e-09,1.0229299600000001,1.97107317391922e-08
1268,8.048791298254144e-09,1.0229299600000001,1.976039027572626e-08
1269,8.045152444250109e-09,1.0229299600000001,1.9810166439999996e-08
1270,8.041518848796513e-09,1.0229299600000001,1.986006041761927e-08
1271,8.037890500463038e-09,1.0229299600000001,1.9910072394336232e-08
1272,8.03426738785536e-09,1.0229299600000001,1.9960202556049383e-08
1273,8.03064949961501e-09,1.0229299600000001,2.0010451088803536e-08
1274,8.027036824419233e-09,1.0229299600000001,2.0060818178789814e-08
1275,8.023429350980845e-09,1.0229299600000001,2.0111304012345685e-08
1276,8.01982706804809e-09,1.0229299600000001,2.0161908775954885e-08
1277,8.016229964404507e-09,1.0229299600000001,2.0212632656247523e-08
1278,8.012638028868783e-09,1.0229299600000001,2.026347584e-08
1279,8.009051250294617e-09,1.0229299600000001,2.0314438514135046e-08
1280,8.005469617570582e-09,1.0229299600000001,2.0365520865721695e-08
1281,8.001893119619995e-09,1.0229299600000001,2.041672308197531e-08
1282,7.998321745400762e-09,1.0229299600000001,2.046804535025758e-08
1283,7.994755483905265e-09,1.0229299600000001,2.051948785807651e-08
1284,7.991194324160205e-09,1.0229299600000001,2.0571050793086427e-08
1285,7.987638255226481e-09,1.0229299600000001,2.0622734343087946e-08
1286,7.984087266199053e-09,1.0229299600000001,2.0674538696028046e-08
1287,7.980541346206805e-09,1.0229299600000001,2.0726464039999998e-08
1288,7.977000484412416e-09,1.0229299600000001,2.0778510563243402e-08
1289,7.973464670012223e-09,1.0229299600000001,2.083067845414419e-08
1290,7.969933892236098e-09,1.0229299600000001,2.088296790123457e-08
1291,7.966408140347302e-09,1.0229299600000001,2.093537909319311e-08
1292,7.962887403642373e-09,1.0229299600000001,2.0987912218844684e-08
1293,7.959371671450978e-09,1.0229299600000001,2.1040567467160502e-08
1294,7.955860933135799e-09,1.0229299600000001,2.1093345027258043e-08
1295,7.952355178092396e-09,1.0229299600000001,2.114624508840116e-08
1296,7.948854395749078e-09,1.0229299600000001,2.119926784e-08
1297,7.94535857556678e-09,1.0229299600000001,2.1252413471611034e-08
1298,7.941867707038937e-09,1.0229299600000001,2.1305682172937056e-08
1299,7.938381779691347e-09,1.0229299600000001,2.1359074133827162e-08
1300,7.934900783082061e-09,1.0229299600000001,2.1412589544276786e-08
1301,7.931424706801247e-09,1.0229299600000001,2.1466228594427676e-08
1302,7.927953540471069e-09,1.0229299600000001,2.1519991474567908e-08
1303,7.924487273745559e-09,1.0229299600000001,2.1573878375131843e-08
1304,7.921025896310498e-09,1.0229299600000001,2.16278894867002e-08
1305,7.9175693978833e-09,1.0229299600000001,2.1682025e-08
1306,7.91411776821287e-09,1.0229299600000001,2.1736285105904584e-08
1307,7.910670997079501e-09,1.0229299600000001,2.179066999543363e-08
1308,7.907229074294743e-09,1.0229299600000001,2.1845179859753088e-08
1309,7.90379198970129e-09,1.0229299600000001,2.189981489017528e-08
1310,7.900359733172846e-09,1.0229299600000001,2.1954575278158814e-08
1311,7.896932294614023e-09,1.0229299600000001,2.2009461215308648e-08
1312,7.893509663960211e-09,1.0229299600000001,2.2064472893376016e-08
1313,7.890091831177459e-09,1.0229299600000001,2.2119610504258497e-08
1314,7.886678786262366e-09,1.0229299600000001,2.217487424e-08
1315,7.883270519241955e-09,1.0229299600000001,2.223026429279073e-08
1316,7.879867020173556e-09,1.0229299600000001,2.228578085496724e-08
1317,7.876468279144698e-09,1.0229299600000001,2.234142411901235e-08
1318,7.873074286272987e-09,1.0229299600000001,2.239719427755525e-08
1319,7.869685031705988e-09,1.0229299600000001,2.2453091523371436e-08
1320,7.86630050562112e-09,1.0229299600000001,2.2509116049382713e-08
1321,7.862920698225527e-09,1.0229299600000001,2.2565268048657222e-08
1322,7.859545599755988e-09,1.0229299600000001,2.262154771440939e-08
1323,7.856175200478774e-09,1.0229299600000001,2.267795524e-08
1324,7.852809490689559e-09,1.0229299600000001,2.2734490818936134e-08
1325,7.849448460713295e-09,1.0229299600000001,2.2791154644871215e-08
1326,7.846092100904111e-09,1.0229299600000001,2.2847946911604942e-08
1327,7.842740401645189e-09,1.0229299600000001,2.2904867813083373e-08
1328,7.839393353348662e-09,1.0229299600000001,2.296191754339887e-08
1329,7.836050946455503e-09,1.0229299600000001,2.3019096296790117e-08
1330,7.832713171435415e-09,1.0229299600000001,2.3076404267642133e-08
1331,7.82938001878672e-09,1.0229299600000001,2.3133841650486207e-08
1332,7.826051479036252e-09,1.0229299600000001,2.319140864e-08
1333,7.822727542739247e-09,1.0229299600000001,2.3249105431007467e-08
1334,7.819408200479238e-09,1.0229299600000001,2.3306932218478897e-08
1335,7.816093442867949e-09,1.0229299600000001,2.3364889197530868e-08
1336,7.812783260545181e-09,1.0229299600000001,2.3422976563426308e-08
1337,7.809477644178715e-09,1.0229299600000001,2.3481194511574455e-08
1338,7.806176584464199e-09,1.0229299600000001,2.3539543237530863e-08
1339,7.802880072125048e-09,1.0229299600000001,2.3598022936997416e-08
1340,7.799588097912337e-09,1.0229299600000001,2.3656633805822287e-08
1341,7.796300652604694e-09,1.0229299600000001,2.371537604e-08
1342,7.793017727008203e-09,1.0229299600000001,2.3774249835671388e-08
1343,7.789739311956292e-09,1.0229299600000001,2.3833255389123605e-08
1344,7.786465398309639e-09,1.0229299600000001,2.389239289679013e-08
1345,7.78319597695606e-09,1.0229299600000001,2.3951662555250727e-08
1346,7.779931038810418e-09,1.0229299600000001,2.401106456123152e-08
1347,7.776670574814511e-09,1.0229299600000001,2.4070599111604938e-08
1348,7.773414575936976e-09,1.0229299600000001,2.4130266403389734e-08
1349,7.770163033173192e-09,1.0229299600000001,2.4190066633750956e-08
1350,7.76691593754517e-09,1.0229299600000001,2.4250000000000002e-08
1351,7.763673280101462e-09,1.0229299600000001,2.4310066699594573e-08
1352,7.760435051917056e-09,1.0229299600000001,2.4370266930138696e-08
1353,7.757201244093284e-09,1.0229299600000001,2.4430600889382722e-08
1354,7.753971847757715e-09,1.0229299600000001,2.4491068775223293e-08
1355,7.750746854064065e-09,1.0229299600000001,2.45516707857034e-08
1356,7.747526254192095e-09,1.0229299600000001,2.4612407119012344e-08
1357,7.744310039347509e-09,1.0229299600000001,2.467327797348576e-08
1358,7.741098200761871e-09,1.0229299600000001,2.4734283547605552e-08
1359,7.737890729692496e-09,1.0229299600000001,2.4795424040000003e-08
1360,7.73468761742236e-09,1.0229299600000001,2.485669964944368e-08
1361,7.731488855260004e-09,1.0229299600000001,2.491811057485749e-08
1362,7.728294434539437e-09,1.0229299600000001,2.4979657015308647e-08
1363,7.725104346620043e-09,1.0229299600000001,2.5041339170010674e-08
1364,7.721918582886487e-09,1.0229299600000001,2.5103157238323427e-08
1365,7.718737134748622e-09,1.0229299600000001,2.5165111419753083e-08
1366,7.715559993641395e-09,1.0229299600000001,2.5227201913952136e-08
1367,7.712387151024748e-09,1.0229299600000001,2.5289428920719407e-08
1368,7.70921859838354e-09,1.0229299600000001,2.535179264e-08
1369,7.70605432722744e-09,1.0229299600000001,2.5414293271885383e-08
1370,7.702894329090841e-09,1.0229299600000001,2.547693101661332e-08
1371,7.699738595532772e-09,1.0229299600000001,2.5539706074567908e-08
1372,7.696587118136804e-09,1.0229299600000001,2.5602618646279536e-08
1373,7.693439888510959e-09,1.0229299600000001,2.5665668932424936e-08
1374,7.690296898287615e-09,1.0229299600000001,2.572885713382716e-08
1375,7.687158139123433e-09,1.0229299600000001,2.5792183451455567e-08
1376,7.684023602699248e-09,1.0229299600000001,2.5855648086425856e-08
1377,7.68089328071999e-09,1.0229299600000001,2.5919251240000002e-08
1378,7.677767164914595e-09,1.0229299600000001,2.5982993113586344e-08
1379,7.674645247035915e-09,1.0229299600000001,2.604687390873952e-08
1380,7.671527518860634e-09,1.0229299600000001,2.61108938271605e-08
1381,7.668413972189171e-09,1.0229299600000001,2.6175053070696544e-08
1382,7.665304598845609e-09,1.0229299600000001,2.6239351841341263e-08
1383,7.66219939067759e-09,1.0229299600000001,2.630379034123457e-08
1384,7.659098339556244e-09,1.0229299600000001,2.63683687726627e-08
1385,7.656001437376093e-09,1.0229299600000001,2.643308733805823e-08
1386,7.652908676054969e-09,1.0229299600000001,2.6497946240000002e-08
1387,7.649820047533935e-09,1.0229299600000001,2.656294568121323e-08
1388,7.646735543777186e-09,1.0229299600000001,2.6628085864569424e-08
1389,7.643655156771981e-09,1.0229299600000001,2.6693366993086415e-08
1390,7.640578878528545e-09,1.0229299600000001,2.675878926992837e-08
1391,7.637506701079995e-09,1.0229299600000001,2.6824352898405733e-08
1392,7.63443861648225e-09,1.0229299600000001,2.689005808197531e-08
1393,7.631374616813954e-09,1.0229299600000001,2.6955905024240203e-08
1394,7.628314694176387e-09,1.0229299600000001,2.7021893928949862e-08
1395,7.62525884069339e-09,1.0229299600000001,2.7088025000000002e-08
1396,7.622207048511276e-09,1.0229299600000001,2.715429844143271e-08
1397,7.619159309798752e-09,1.0229299600000001,2.7220714457436362e-08
1398,7.616115616746841e-09,1.0229299600000001,2.7287273252345676e-08
1399,7.613075961568794e-09,1.0229299600000001,2.7353975030641675e-08
1400,7.610040336500014e-09,1.0229299600000001,2.7420819996951687e-08
1401,7.607008733797975e-09,1.0229299600000001,2.7487808356049382e-08
1402,7.603981145742145e-09,1.0229299600000001,2.7554940312854744e-08
1403,7.600957564633899e-09,1.0229299600000001,2.7622216072434085e-08
1404,7.597937982796448e-09,1.0229299600000001,2.7689635840000007e-08
1405,7.594922392574757e-09,1.0229299600000001,2.7757199820911446e-08
1406,7.591910786335463e-09,1.0229299600000001,2.7824908220673675e-08
1407,7.588903156466806e-09,1.0229299600000001,2.7892761244938268e-08
1408,7.58589949537854e-09,1.0229299600000001,2.796075909950313e-08
1409,7.582899795501863e-09,1.0229299600000001,2.802890199031246e-08
1410,7.579904049289342e-09,1.0229299600000001,2.8097190123456794e-08
1411,7.576912249214822e-09,1.0229299600000001,2.816562370517299e-08
1412,7.573924387773373e-09,1.0229299600000001,2.8234202941844238e-08
1413,7.57094045748119e-09,1.0229299600000001,2.8302928040000005e-08
1414,7.567960450875534e-09,1.0229299600000001,2.8371799206316113e-08
1415,7.564984360514646e-09,1.0229299600000001,2.8440816647614694e-08
1416,7.56201217897768e-09,1.0229299600000001,2.8509980570864196e-08
1417,7.559043898864621e-09,1.0229299600000001,2.8579291183179402e-08
1418,7.556079512796215e-09,1.0229299600000001,2.8648748691821372e-08
1419,7.553119013413895e-09,1.0229299600000001,2.8718353304197533e-08
1420,7.550162393379705e-09,1.0229299600000001,2.8788105227861604e-08
1421,7.547209645376224e-09,1.0229299600000001,2.8858004670513634e-08
1422,7.544260762106499e-09,1.0229299600000001,2.892805184000001e-08
1423,7.54131573629397e-09,1.0229299600000001,2.899824694431337e-08
1424,7.538374560682391e-09,1.0229299600000001,2.9068590191592747e-08
1425,7.535437228035766e-09,1.0229299600000001,2.9139081790123454e-08
1426,7.532503731138277e-09,1.0229299600000001,2.9209721948337153e-08
1427,7.529574062794204e-09,1.0229299600000001,2.9280510874811772e-08
1428,7.526648215827858e-09,1.0229299600000001,2.935144877827161e-08
1429,7.523726183083517e-09,1.0229299600000001,2.9422535867587256e-08
1430,7.52080795742534e-09,1.0229299600000001,2.949377235177564e-08
1431,7.51789353173731e-09,1.0229299600000001,2.9565158440000007e-08
1432,7.514982898923159e-09,1.0229299600000001,2.963669434156989e-08
1433,7.512076051906297e-09,1.0229299600000001,2.9708380265941167e-08
1434,7.509172983629743e-09,1.0229299600000001,2.9780216422716046e-08
1435,7.506273687056055e-09,1.0229299600000001,2.985220302164305e-08
1436,7.503378155167263e-09,1.0229299600000001,2.9924340272616985e-08
1437,7.500486380964796e-09,1.0229299600000001,2.9996628385679017e-08
1438,7.497598357469422e-09,1.0229299600000001,3.0069067571016615e-08
1439,7.494714077721169e-09,1.0229299600000001,3.0141658038963565e-08
1440,7.491833534779266e-09,1.0229299600000001,3.0214400000000004e-08
1441,7.48895672172207e-09,1.0229299600000001,3.0287293664752326e-08
1442,7.486083631646996e-09,1.0229299600000001,3.0360339243993294e-08
1443,7.483214257670462e-09,1.0229299600000001,3.043353694864197e-08
1444,7.480348592927811e-09,1.0229299600000001,3.050688698976375e-08
1445,7.477486630573248e-09,1.0229299600000001,3.058038957857034e-08
1446,7.474628363779769e-09,1.0229299600000001,3.065404492641976e-08
1447,7.471773785739108e-09,1.0229299600000001,3.0727853244816336e-08
1448,7.468922889661658e-09,1.0229299600000001,3.080181474541076e-08
1449,7.466075668776408e-09,1.0229299600000001,3.087592964000001e-08
1450,7.463232116330888e-09,1.0229299600000001,3.0950198140527365e-08
1451,7.46039222559109e-09,1.0229299600000001,3.102462045908246e-08
1452,7.457555989841412e-09,1.0229299600000001,3.109919680790123e-08
1453,7.45472340238459e-09,1.0229299600000001,3.117392739936595e-08
1454,7.451894456541639e-09,1.0229299600000001,3.124881244600519e-08
1455,7.449069145651782e-09,1.0229299600000001,3.132385216049383e-08
1456,7.446247463072393e-09,1.0229299600000001,3.1399046755653104e-08
1457,7.443429402178927e-09,1.0229299600000001,3.147439644445054e-08
1458,7.440614956364864e-09,1.0229299600000001,3.1549901440000006e-08
1459,7.437804119041642e-09,1.0229299600000001,3.162556195556166e-08
1460,7.434996883638595e-09,1.0229299600000001,3.1701378204541994e-08
1461,7.432193243602891e-09,1.0229299600000001,3.1777350400493827e-08
1462,7.429393192399472e-09,1.0229299600000001,3.185347875711629e-08
1463,7.426596723510986e-09,1.0229299600000001,3.192976348825485e-08
1464,7.423803830437737e-09,1.0229299600000001,3.2006204807901244e-08
1465,7.421014506697611e-09,1.0229299600000001,3.208280293019357e-08
1466,7.41822874582602e-09,1.0229299600000001,3.2159558069416245e-08
1467,7.415446541375848e-09,1.0229299600000001,3.2236470439999995e-08
1468,7.412667886917379e-09,1.0229299600000001,3.2313540256521876e-08
1469,7.409892776038246e-09,1.0229299600000001,3.2390767733705237e-08
1470,7.407121202343363e-09,1.0229299600000001,3.246815308641975e-08
1471,7.404353159454873e-09,1.0229299600000001,3.2545696529681454e-08
1472,7.401588641012085e-09,1.0229299600000001,3.262339827865265e-08
1473,7.398827640671412e-09,1.0229299600000001,3.270125854864197e-08
1474,7.3960701521063175e-09,1.0229299600000001,3.27792775551044e-08
1475,7.393316169007253e-09,1.0229299600000001,3.285745551364121e-08
1476,7.390565685081601e-09,1.0229299600000001,3.293579263999999e-08
1477,7.3878186940536135e-09,1.0229299600000001,3.3014289150074693e-08
1478,7.385075189664361e-09,1.0229299600000001,3.3092945259905505e-08
1479,7.382335165671668e-09,1.0229299600000001,3.317176118567901e-08
1480,7.3795986158500536e-09,1.0229299600000001,3.325073714372809e-08
1481,7.376865533990687e-09,1.0229299600000001,3.332987335053194e-08
1482,7.374135913901314e-09,1.0229299600000001,3.3409170022716053e-08
1483,7.371409749406211e-09,1.0229299600000001,3.348862737705228e-08
1484,7.368687034346125e-09,1.0229299600000001,3.3568245630458774e-08
1485,7.365967762578216e-09,1.0229299600000001,3.364802499999999e-08
1486,7.3632519279760014e-09,1.0229299600000001,3.372796570288677e-08
1487,7.360539524429305e-09,1.0229299600000001,3.3808067956476154e-08
1488,7.35783054584419e-09,1.0229299600000001,3.388833197827161e-08
1489,7.355124986142917e-09,1.0229299600000001,3.396875798592288e-08
1490,7.352422839263879e-09,1.0229299600000001,3.404934619722603e-08
1491,7.349724099161548e-09,1.0229299600000001,3.413009683012346e-08
1492,7.347028759806423e-09,1.0229299600000001,3.4211010102703854e-08
1493,7.344336815184974e-09,1.0229299600000001,3.429208623320226e-08
1494,7.341648259299588e-09,1.0229299600000001,3.437332544e-08
1495,7.338963086168515e-09,1.0229299600000001,3.4454727941624765e-08
1496,7.336281289825809e-09,1.0229299600000001,3.45362939567505e-08
1497,7.3336028643212845e-09,1.0229299600000001,3.4618023704197527e-08
1498,7.330927803720453e-09,1.0229299600000001,3.469991740293248e-08
1499,7.328256102104475e-09,1.0229299600000001,3.478197527206828e-08
1500,7.325587753570103e-09,1.0229299600000001,3.486419753086421e-08
